Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
P02753,KO_vs_WT,0.235873251615746,0.33479271424071,0.70453519919241,6,0.50751038454624,0.999774437519936,,0.375,0.208333333333333
P02766,KO_vs_WT,-0.19351873021858,0.636346634243821,-0.304108986839446,6,0.771315760714544,0.999774437519936,,0,0
P02768,KO_vs_WT,0.165490930291154,0.334765070790672,0.49434945497834,6,0.638635348261349,0.999774437519936,,0.607438016528926,0.0382231404958678
P02786,KO_vs_WT,-0.31580863998573,0.432988250821824,-0.729369998807856,6,0.493252990249534,0.999774437519936,,0.770833333333333,0.215277777777778
P02787,KO_vs_WT,0.182112395917868,1.02853489424378,0.177060007333796,4,0.868065240537353,0.999774437519936,,0.661764705882353,0.220588235294118
P02788,KO_vs_WT,-1.07912479568845,0.635772628085073,-1.69734390569587,6,0.140554070643523,0.999774437519936,,0.703125,0.153645833333333
P02792,KO_vs_WT,-0.336192210922188,0.588696108378013,-0.571079383977026,6,0.588680821510798,0.999774437519936,,0.580056179775281,0.00702247191011236
P02794,KO_vs_WT,-0.0225708631401905,0.145466155107743,-0.155162299597957,6,0.88178161614309,0.999774437519936,,0.634868421052632,0.0164473684210526
P03886,KO_vs_WT,0.0393998591834915,0.286079763909905,0.137723335076226,6,0.894964695475648,0.999774437519936,,0.75,0.0833333333333333
P03891,KO_vs_WT,-0.0162921474329269,0.362467500934501,-0.0449478846818628,6,0.965607452855397,0.999774437519936,,0.5,0.0555555555555556
P03905,KO_vs_WT,0.011194816024755,0.248788047286129,0.0449974029977411,6,0.965569592977216,0.999774437519936,,0.606707317073171,0.0701219512195122
P03915,KO_vs_WT,0.0141084376568176,0.259465686719377,0.0543749650876822,6,0.958401750475281,0.999774437519936,,0.508333333333333,0.00833333333333333
P03923,KO_vs_WT,0.398226087739475,0.269420371682935,1.47808454591594,6,0.18986124622468,0.999774437519936,,0,0
P04040,KO_vs_WT,0.46411532433245,0.138901598585285,3.34132457120344,6,0.0155860888538273,0.999774437519936,,0.581168831168831,0.012987012987013
P04049,KO_vs_WT,0.288642361578391,0.29039735786303,0.993956569379442,5,0.365880735598287,0.999774437519936,,0.458333333333333,0.0416666666666667
P04062,KO_vs_WT,-0.915461821413872,0.548338101614217,-1.66952071854738,6,0.146053802822231,0.999774437519936,,0.6875,0.104166666666667
P04066,KO_vs_WT,-6.36742872589829e-05,0.171424163146994,-0.000371442893989123,6,0.999715673270485,0.999774437519936,,0.589285714285714,0.0428571428571429
P04075,KO_vs_WT,0.0381896702108663,0.167090686560172,0.228556546131095,6,0.826804248036115,0.999774437519936,,0.5,0
P04080,KO_vs_WT,-0.586820805029383,0.501803826650794,-1.16942273825614,6,0.286582871028288,0.999774437519936,,0.451923076923077,0.00961538461538462
P04083,KO_vs_WT,-1.24592750084301,0.999776374114406,-1.24620618480472,6,0.259138447318444,0.999774437519936,,0.609375,0.22265625
P04150,KO_vs_WT,0.0816664938409327,0.241330620733164,0.338400877571315,6,0.746588672493207,0.999774437519936,,0.572916666666667,0.0381944444444444
P04179,KO_vs_WT,-0.401076759925897,0.317044908176993,-1.26504715761589,6,0.252764571462646,0.999774437519936,,0.706081081081081,0
P04181,KO_vs_WT,0.158541014110238,0.230185819995471,0.688752305043627,6,0.516712377518594,0.999774437519936,,0.490740740740741,0
P04233,KO_vs_WT,0.179365752050391,0.381817895478151,0.46976779814307,6,0.655108213663361,0.999774437519936,,0.629166666666667,0.0291666666666667
P04259,KO_vs_WT,-0.113259088327185,0.785082210194068,-0.144263985168112,6,0.890015691013981,0.999774437519936,,0.505681818181818,0
P04264,KO_vs_WT,-0.533887637523781,0.308453746127359,-1.73085152709846,6,0.134196864679138,0.999774437519936,,0.579849498327759,0.0100334448160535
P04406,KO_vs_WT,0.182483310429019,0.127018541925552,1.43666670757389,6,0.200838519229176,0.999774437519936,,0.562919463087248,0
P04424,KO_vs_WT,-0.154308929832076,0.146118847818013,-1.05605082531354,6,0.331600039519922,0.999774437519936,,0.592592592592593,0
P04439,KO_vs_WT,0.202846018096385,0.293262183564624,0.691688289402936,6,0.51499233205205,0.999774437519936,,0.48125,0.03125
P04632,KO_vs_WT,-0.224272517252985,0.319901003257515,-0.701068502346799,6,0.509522227614408,0.999774437519936,,0.621527777777778,0.0625
P04792,KO_vs_WT,-0.752845592756558,0.490326606425991,-1.53539616837046,6,0.17559027841992,0.999774437519936,,0.660714285714286,0.00892857142857143
P04839,KO_vs_WT,0.042436496575579,0.32240976544732,0.131622863583867,6,0.899585317645657,0.999774437519936,,0.658333333333333,0.0541666666666667
P04843,KO_vs_WT,0.0889638266458916,0.331331449355814,0.268504021634101,6,0.797304611670145,0.999774437519936,,0.583333333333333,0
P04844,KO_vs_WT,0.01944946938571,0.331113952245891,0.0587395041911929,6,0.955067075636224,0.999774437519936,,0.528532608695652,0.00679347826086957
P04899,KO_vs_WT,-0.0193260129279142,0.307753642472844,-0.0627970241802077,6,0.951967867570832,0.999774437519936,,0.5,0
P04920,KO_vs_WT,0.557029942245172,0.564089016683241,0.987485885685959,3,0.396209207882618,0.999774437519936,,0.791666666666667,0
P05023,KO_vs_WT,-0.0823500258992186,0.32608003044964,-0.252545443477983,6,0.809048629829297,0.999774437519936,,0.639880952380952,0.0148809523809524
P05026,KO_vs_WT,-0.162994143381826,0.406626602269178,-0.400844761440195,6,0.702418610183552,0.999774437519936,,0.5,0
P05089,KO_vs_WT,-0.727168971075315,0.557695564349262,-1.30388157546815,6,0.240061452737221,0.999774437519936,,0.619444444444445,0.0166666666666667
P05090,KO_vs_WT,-2.73281983146337,1.5924887710925,-1.71606850928598,6,0.136966339372932,0.999774437519936,,0.715909090909091,0.170454545454545
P05091,KO_vs_WT,0.0681668248451069,0.233710655116332,0.291671874400318,6,0.780359043421915,0.999774437519936,,0.534090909090909,0.00378787878787879
P05106,KO_vs_WT,0.437113531839426,0.427258459104468,1.02306583409867,6,0.345742206266788,0.999774437519936,,0.785714285714286,0.0178571428571429
P05107,KO_vs_WT,0.2772413370847,0.259678670934653,1.06763230143944,6,0.326747846621537,0.999774437519936,,0.573275862068966,0.0366379310344828
P05109,KO_vs_WT,-2.22310294452429,1.58330422484794,-1.40409083083057,6,0.209880020080134,0.999774437519936,,0.64375,0.11875
P05114,KO_vs_WT,-0.422310921608568,0.579344514026916,-0.728946095774971,6,0.493494056484634,0.999774437519936,,0.5625,0.00347222222222222
P05120,KO_vs_WT,-0.965740759146378,0.735286403824518,-1.31342121127655,5,0.246079900068294,0.999774437519936,,0.6875,0.222222222222222
P05155,KO_vs_WT,0.174273619417862,0.735487665366041,0.23694975133421,6,0.82057853129967,0.999774437519936,,0.5,0.1
P05161,KO_vs_WT,0.602110579473511,0.362505867195403,1.66096781862279,6,0.147785792276294,0.999774437519936,,0.659722222222222,0.0138888888888889
P05165,KO_vs_WT,0.0186641468747536,0.248982097476773,0.074961802731599,6,0.942681939879252,0.999774437519936,,0.7,0.0111111111111111
P05166,KO_vs_WT,0.111463356315479,0.280570008391176,0.397274665794196,6,0.704911985138157,0.999774437519936,,0.588815789473684,0.00657894736842105
P05198,KO_vs_WT,0.257049658640101,0.379535627191575,0.677274121910964,6,0.523472944559712,0.999774437519936,,0,0
P05204,KO_vs_WT,-0.903057912691265,0.945717106766168,-0.954892225413186,6,0.376504424189413,0.999774437519936,,0.482142857142857,0.0178571428571429
P05362,KO_vs_WT,0.0817151521381869,0.285011031608684,0.286708734314469,5,0.785836276335532,0.999774437519936,,0.65,0.0583333333333333
P05386,KO_vs_WT,0.0553196250695546,0.439877772602891,0.125761355801661,6,0.904029013869252,0.999774437519936,,0,0
P05387,KO_vs_WT,-0.394856547652852,0.349037039304203,-1.13127405744671,6,0.301119915623981,0.999774437519936,,0,0
P05388,KO_vs_WT,-0.105018488002911,0.260398358247214,-0.403299347621884,6,0.700706661747043,0.999774437519936,,0.5,0
P05413,KO_vs_WT,0.0534964725362592,0.273753643270708,0.195418303468415,6,0.851515308314012,0.999774437519936,,0.5,0.016304347826087
P05423,KO_vs_WT,-0.284586287065427,0.238653846204006,-1.19246469978178,6,0.278095491153133,0.999774437519936,,0.443181818181818,0.0795454545454545
P05455,KO_vs_WT,0.170606703903252,0.227964825953584,0.748390472914399,6,0.48251874249545,0.999774437519936,,0.582920792079208,0.00618811881188119
P05556,KO_vs_WT,0.0153975919478377,0.199311951091318,0.0772537314673272,6,0.940933462898739,0.999774437519936,,0.647058823529412,0
P05771,KO_vs_WT,0.0956959242503558,0.118799500993359,0.805524631418319,6,0.451251283751995,0.999774437519936,,0.444444444444444,0
P05787,KO_vs_WT,0.716994780075619,0.591601788985184,1.21195505731234,5,0.279671532306014,0.999774437519936,,0.125,0
P06132,KO_vs_WT,-0.364912802093319,0.314832967483281,-1.15906794961902,6,0.290468501999726,0.999774437519936,,0.590909090909091,0.0113636363636364
P06280,KO_vs_WT,0.297824555058391,0.210414639912229,1.41541745946301,6,0.206694811309957,0.999774437519936,,0.611111111111111,0
P06396,KO_vs_WT,0.16173584741114,0.111370099893869,1.45223760744821,6,0.196644575644343,0.999774437519936,,0.640909090909091,0
P06400,KO_vs_WT,0.0590914765536176,0.145801891962131,0.405286075224355,6,0.699322429135767,0.999774437519936,,0.644117647058824,0.0205882352941176
P06454,KO_vs_WT,0.169555630803274,1.41580279938647,0.119759355523771,6,0.908583169482455,0.999774437519936,,0.583333333333333,0.0119047619047619
P06493,KO_vs_WT,-0.0188957013143966,0.545144997519025,-0.0346617897997627,3,0.974526738672335,0.999774437519936,,0.53125,0.15625
P06576,KO_vs_WT,-0.113309627303126,0.228356078363833,-0.496197115115073,6,0.637406094448045,0.999774437519936,,0.614583333333333,0
P06681,KO_vs_WT,0.21578306288803,0.294786515586272,0.731997738970117,6,0.491760422797507,0.999774437519936,,0.586206896551724,0.0905172413793103
P06702,KO_vs_WT,-2.69452227869925,1.80582357278531,-1.49212930837048,6,0.186267079827991,0.999774437519936,,0.586734693877551,0.0714285714285714
P06703,KO_vs_WT,-0.590552789690659,0.27060645284969,-2.18233077397709,5,0.0808748940018025,0.999774437519936,,0.7375,0.2625
P06730,KO_vs_WT,0.109571806628579,0.203048914954201,0.539632564169544,6,0.608878361370364,0.999774437519936,,0.225,0
P06733,KO_vs_WT,0.0275215048097233,0.143502309309173,0.191784403625371,6,0.854236958931127,0.999774437519936,,0.483,0.001
P06737,KO_vs_WT,0.218573315655394,0.130148278328674,1.67941764933235,6,0.144074079608482,0.999774437519936,,0.606132075471698,0.0247641509433962
P06744,KO_vs_WT,-0.0447602930096213,0.151437645387807,-0.295569129426157,6,0.777521133818412,0.999774437519936,,0.564583333333333,0.003125
P06746,KO_vs_WT,0.148590897542344,0.13392186861527,1.1095342312555,6,0.309678870465738,0.999774437519936,,0.560344827586207,0.0344827586206897
P06748,KO_vs_WT,0.317837664393321,0.487724721308826,0.651674295984819,6,0.538756571552283,0.999774437519936,,0.833333333333333,0
P06756,KO_vs_WT,0.16716066251405,0.292750139960294,0.57100113611123,6,0.588730590001265,0.999774437519936,,0.614130434782609,0.0244565217391304
P06865,KO_vs_WT,0.0848394416429767,0.14258454367467,0.595011489019117,6,0.573575446552603,0.999774437519936,,0.565104166666667,0.0208333333333333
P07099,KO_vs_WT,0.123147477686044,0.273308736416442,0.450580099636491,6,0.668116537862919,0.999774437519936,,0.607638888888889,0.0190972222222222
P07108,KO_vs_WT,-0.576359161491818,0.647078870623973,-0.890709290099428,6,0.407380365793294,0.999774437519936,,0.609375,0.0416666666666667
P07195,KO_vs_WT,0.149817050444314,0.133887168959632,1.11897989634454,6,0.305935402692211,0.999774437519936,,0.560975609756098,0
P07199,KO_vs_WT,0.365620853984001,0.369178021633715,0.990364627791295,6,0.360238537140476,0.999774437519936,,0.375,0.0416666666666667
P07203,KO_vs_WT,-0.244978462490264,0.364678365943397,-0.671765822621592,6,0.526737626240973,0.999774437519936,,0.478494623655914,0
P07237,KO_vs_WT,0.160562991251063,0.101198800741581,1.58660962456534,6,0.163697247523221,0.999774437519936,,0.535326086956522,0.0190217391304348
P07305,KO_vs_WT,-0.674084609650989,0.510328909287226,-1.3208826648533,6,0.234681059858381,0.999774437519936,,0,0
P07311,KO_vs_WT,-0.488195040766061,0.488589632350591,-0.999192386496963,6,0.356278254757479,0.999774437519936,,0.708333333333333,0.208333333333333
P07332,KO_vs_WT,-0.214461607017624,0.225314196768802,-0.951833528881832,6,0.377933515903685,0.999774437519936,,0.695,0.095
P07333,KO_vs_WT,0.116808234687733,0.24126393930343,0.484151237126355,6,0.645442827615742,0.999774437519936,,0.655555555555556,0.025
P07339,KO_vs_WT,0.215238228410439,0.278873463643675,0.771813228832182,6,0.469522466776124,0.999774437519936,,0.555851063829787,0.00265957446808511
P07355,KO_vs_WT,-0.925282241513066,0.629939306055045,-1.46884347844174,6,0.192261172357564,0.999774437519936,,0.671296296296296,0.00462962962962963
P07384,KO_vs_WT,0.0240234116080234,0.118534314472801,0.202670523846797,6,0.846090409281379,0.999774437519936,,0.582417582417582,0.00412087912087912
P07476,KO_vs_WT,-1.44021191747311,0.819067719863006,-1.75835511832158,6,0.129188864149371,0.999774437519936,,0.734848484848485,0.21969696969697
P07602,KO_vs_WT,0.639553372813878,0.263711074225653,2.42520483711891,6,0.0514971762892484,0.999774437519936,,0.727678571428571,0.0133928571428571
P07686,KO_vs_WT,-0.0973103621590695,0.190773422757915,-0.510083431708163,6,0.628208090178135,0.999774437519936,,0.545454545454545,0.0159090909090909
P07711,KO_vs_WT,0.257219162823965,0.171621162777175,1.49876133375186,6,0.184592024470699,0.999774437519936,,0.416666666666667,0
P07737,KO_vs_WT,-0.0279161531165338,0.230136592641942,-0.121302539487786,6,0.907411871701045,0.999774437519936,,0.569915254237288,0.00423728813559322
P07738,KO_vs_WT,-0.352359859829183,0.151381627344757,-2.32762631773483,6,0.0588315392521888,0.999774437519936,,0.635416666666667,0.0520833333333333
P07741,KO_vs_WT,-0.240110006248026,0.465651372438907,-0.515643291225408,6,0.624545629123841,0.999774437519936,,0.541666666666667,0.00833333333333333
P07814,KO_vs_WT,0.0632702760121323,0.135710400398132,0.4662153808884,6,0.657506786591886,0.999774437519936,,0.596899224806202,0.00678294573643411
P07858,KO_vs_WT,-0.0777259085905201,0.140277063458577,-0.554088506518187,6,0.599545071076023,0.999774437519936,,0.582070707070707,0.0328282828282828
P07900,KO_vs_WT,0.238574542313555,0.149020875379333,1.60094712708044,6,0.160507119998657,0.999774437519936,,0.628378378378378,0
P07902,KO_vs_WT,-0.261882214685744,0.380021930335297,-0.689123952543169,6,0.516494439727183,0.999774437519936,,0.458333333333333,0.03125
P07910,KO_vs_WT,-0.0959505146622564,0.271972640349901,-0.352794731627465,6,0.736305236827123,0.999774437519936,,0.620192307692308,0.00480769230769231
P07948,KO_vs_WT,0.155094599477565,0.267245995908315,0.580343959693128,6,0.58280565780825,0.999774437519936,,0.6875,0.0208333333333333
P07954,KO_vs_WT,0.105056986715536,0.170493592233105,0.616193167963157,6,0.560402048397243,0.999774437519936,,0.543604651162791,0.00872093023255814
P07992,KO_vs_WT,-0.0965754429087996,0.284353306992164,-0.339631861258645,6,0.745706940582226,0.999774437519936,,0.641666666666667,0.108333333333333
P08047,KO_vs_WT,0.0210470916562175,0.281578493746324,0.0747468010649244,6,0.942845979454971,0.999774437519936,,0.03125,0
P08133,KO_vs_WT,-0.074696739756457,0.173630519661857,-0.430205126966894,6,0.682069296898937,0.999774437519936,,0.564516129032258,0.0201612903225806
P08195,KO_vs_WT,0.149343699660712,0.349111810691684,0.427781859813972,6,0.683738097094284,0.999774437519936,,0.663135593220339,0.0529661016949153
P08236,KO_vs_WT,0.277730726157951,0.198567959882532,1.39866837692369,6,0.211420719392452,0.999774437519936,,0.622340425531915,0.0638297872340426
P08237,KO_vs_WT,-0.0508713288609984,0.246289510049879,-0.206550936134859,6,0.843191504838397,0.999774437519936,,0.595588235294118,0.00735294117647059
P08238,KO_vs_WT,0.383089901871433,0.211013533648812,1.81547550646209,6,0.119366175976141,0.999774437519936,,0,0
P08240,KO_vs_WT,-0.0628568793535805,0.294025779879168,-0.213780163696571,6,0.837798042400337,0.999774437519936,,0.607142857142857,0.0357142857142857
P08397,KO_vs_WT,0.159184922975196,0.265053667862269,0.600576193716036,6,0.570096653240198,0.999774437519936,,0.589285714285714,0.0535714285714286
P08559,KO_vs_WT,0.414386006757937,0.45355426418363,0.913641518736035,6,0.396133997261136,0.999774437519936,,0.4375,0.104166666666667
P08567,KO_vs_WT,-0.0982939548813354,0.219534202544923,-0.447738683730711,6,0.670053812763599,0.999774437519936,,0.55078125,0.01171875
P08571,KO_vs_WT,0.286140743988886,0.450072953090371,0.635765250997945,5,0.552885876303449,0.999774437519936,,0.71875,0.15625
P08574,KO_vs_WT,-0.208963672449662,0.460394702483444,-0.45387940243986,6,0.665870586207436,0.999774437519936,,0.619047619047619,0.119047619047619
P08575,KO_vs_WT,0.251551515241345,0.276204729011151,0.910742970049543,6,0.397542303387524,0.999774437519936,,0.669270833333333,0.0625
P08579,KO_vs_WT,-0.166190997435405,0.226890948732834,-0.732470811918972,6,0.491492041567262,0.999774437519936,,0,0
P08621,KO_vs_WT,0.120282719767072,0.211534417052715,0.568620092384764,6,0.590246196257578,0.999774437519936,,0.333333333333333,0
P08631,KO_vs_WT,-0.115180559967258,0.236141665600549,-0.487760428361229,6,0.643029278955654,0.999774437519936,,0.609649122807018,0.0087719298245614
P08637,KO_vs_WT,0.0428875672871174,0.300932069899556,0.142515775408823,6,0.891337958211272,0.999774437519936,,0.6,0.133333333333333
P08648,KO_vs_WT,-0.121651516399756,0.262921010410873,-0.462692259586438,6,0.659890000608494,0.999774437519936,,0.641666666666667,0.0416666666666667
P08651,KO_vs_WT,0.248807949640162,0.117757991674299,2.11287528007718,6,0.0790580061171786,0.999774437519936,,0.641304347826087,0.0326086956521739
P08670,KO_vs_WT,0.169345955868257,0.418014182515739,0.405120120205205,6,0.699438008278079,0.999774437519936,,0.594827586206897,0.0301724137931035
P08727,KO_vs_WT,-0.627810963878431,0.373923563601625,-1.67898208348083,6,0.144160659772752,0.999774437519936,,0.729166666666667,0.229166666666667
P08729,KO_vs_WT,-0.683386843073901,0.938341442618687,-0.728292295357574,6,0.493866017881346,0.999774437519936,,0.558333333333333,0.025
P08754,KO_vs_WT,0.12378286953043,0.242991514104038,0.509412314198891,6,0.628650965590029,0.999774437519936,,0.611111111111111,0
P08758,KO_vs_WT,-0.0944292632096322,0.231304456292787,-0.408246623186987,6,0.697262045591945,0.999774437519936,,0.536585365853659,0
P08779,KO_vs_WT,-0.600860201214587,0.87550740699007,-0.68629939212085,6,0.51815230250032,0.999774437519936,,0.577669902912621,0.0133495145631068
P08842,KO_vs_WT,-0.769758016056492,0.415117342838632,-1.85431427844661,6,0.113111708137093,0.999774437519936,,0.591666666666667,0.0583333333333333
P08962,KO_vs_WT,0.153174959981951,0.189396482332121,0.808752929810737,6,0.449528557573849,0.999774437519936,,0.640625,0.015625
P09001,KO_vs_WT,0.374479315332109,0.329968791846788,1.1348931310631,6,0.299714569942909,0.999774437519936,,0.659090909090909,0.113636363636364
P09012,KO_vs_WT,-0.261008497039023,0.193447869778973,-1.34924461735992,6,0.225945140580347,0.999774437519936,,0.6,0.025
P09038,KO_vs_WT,0.32799229244778,0.413666931475445,0.792889804553424,6,0.458039034561391,0.999774437519936,,0.333333333333333,0
P09104,KO_vs_WT,-0.511251327443795,0.323647547539056,-1.57965456970472,6,0.165266392410674,0.999774437519936,,0,0
P09110,KO_vs_WT,0.148051513218353,0.297381363260499,0.497850677645401,6,0.636307044652784,0.999774437519936,,0.619791666666667,0.00694444444444444
P09132,KO_vs_WT,-0.136409295558542,0.476169399805399,-0.286472200049583,6,0.784151125507482,0.999774437519936,,0.388888888888889,0.0277777777777778
P09211,KO_vs_WT,-0.285472823878674,0.361379559441932,-0.789952880344203,6,0.459627171533213,0.999774437519936,,0.551315789473684,0.00263157894736842
P09382,KO_vs_WT,-0.128854079976548,0.296923236965034,-0.43396428414837,6,0.679484423438575,0.999774437519936,,0.447368421052632,0.0131578947368421
P09417,KO_vs_WT,-0.0244941400725924,0.254230051389081,-0.0963463600733251,6,0.926383018592152,0.999774437519936,,0.505208333333333,0.00520833333333333
P09467,KO_vs_WT,-0.0861654904865322,0.160712332993374,-0.536147344025457,6,0.611140768802337,0.999774437519936,,0.474358974358974,0.00961538461538462
P09488,KO_vs_WT,-0.192497175636973,0.321939831527691,-0.597929043832575,6,0.571749938566055,0.999774437519936,,0.530405405405405,0.0101351351351351
P09496,KO_vs_WT,-0.228771178979859,0.29381626258196,-0.778619865930817,6,0.465792006280793,0.999774437519936,,0.3,0.3
P09525,KO_vs_WT,0.00367684279422288,0.196432956599767,0.0187180545355963,6,0.985672950233968,0.999774437519936,,0.477564102564103,0
P09543,KO_vs_WT,0.03669339409372,0.154523065810314,0.23746224488429,6,0.820198844101843,0.999774437519936,,0.60593220338983,0.00847457627118644
P09601,KO_vs_WT,-0.06610345954624,0.433736373993483,-0.152404694440576,6,0.883863603360001,0.999774437519936,,0.609615384615385,0.00384615384615385
P09622,KO_vs_WT,0.0381703390750563,0.182973045750831,0.208611814480237,6,0.841652993961244,0.999774437519936,,0.616935483870968,0
P09661,KO_vs_WT,-0.0407772755177633,0.22421576578656,-0.181866227714695,6,0.861676371904765,0.999774437519936,,0.464285714285714,0.0178571428571429
P09668,KO_vs_WT,-0.213915110992967,0.356998617846324,-0.59920431144372,6,0.57095310600753,0.999774437519936,,0.515625,0.0625
P09669,KO_vs_WT,0.579775298113454,0.579877517410815,0.999823722606428,6,0.355996360566436,0.999774437519936,,0.572916666666667,0.0364583333333333
P09874,KO_vs_WT,0.0588731135166895,0.21446624500845,0.274509928191123,6,0.792899649009655,0.999774437519936,,0.618677042801556,0.0116731517509728
P09884,KO_vs_WT,0.167700767601824,0.130902292750799,1.2811140590263,6,0.247438558528674,0.999774437519936,,0.55952380952381,0.0456349206349206
P09913,KO_vs_WT,0.545295386055837,0.420526722176327,1.29669616055266,6,0.242368290496982,0.999774437519936,,0.619565217391304,0.0951086956521739
P09914,KO_vs_WT,0.725019145166364,0.402123900484832,1.80297451679004,6,0.121451073809578,0.999774437519936,,0.632440476190476,0.0565476190476191
P09917,KO_vs_WT,0.315690071050314,0.232136186596133,1.35993476794528,6,0.222729102201196,0.999774437519936,,0.595703125,0.015625
P09960,KO_vs_WT,-0.00567539884856566,0.195255026664236,-0.0290665953421274,6,0.97775417720867,0.999774437519936,,0.586805555555556,0.00347222222222222
P09972,KO_vs_WT,-0.0160850056560813,0.293036247926295,-0.0548908395118647,6,0.95800755314972,0.999774437519936,,0.525,0.0107142857142857
P0C0L4,KO_vs_WT,0.233530263005967,0.0272622762713514,8.56605885295693,1,0.073983988807103,0.999774437519936,,0.798076923076923,0
P0C1Z6,KO_vs_WT,0.0109954982568411,0.337669265001912,0.032562922944079,6,0.975079342378833,0.999774437519936,,0.333333333333333,0
P0C7P0,KO_vs_WT,0.30648360504591,0.438889921919271,0.69831543113511,6,0.51112369082353,0.999774437519936,,0.458333333333333,0.104166666666667
P0C7T5,KO_vs_WT,-0.528365596795362,0.475179308749633,-1.11192888045921,6,0.308726227676383,0.999774437519936,,0.652777777777778,0.208333333333333
P0C7X2,KO_vs_WT,-0.140740047904416,0.427721683998027,-0.329045856616111,5,0.755456524027086,0.999774437519936,,0.666666666666667,0.104166666666667
P0C869,KO_vs_WT,-0.342634617658664,0.382268640605253,-0.896318926700772,6,0.404607214513679,0.999774437519936,,0.652777777777778,0.319444444444444
P0C870,KO_vs_WT,-0.356097446407731,0.294760790558709,-1.20808960287004,6,0.272463859237766,0.999774437519936,,0.416666666666667,0.0694444444444445
P0CAP2,KO_vs_WT,-0.214509932072147,0.153273922506976,-1.399520078586,4,0.234233485452233,0.999774437519936,,0.625,0.09375
P0CG12,KO_vs_WT,-0.428095866864199,0.151941170007345,-2.81751066444668,6,0.0304537016197184,0.999774437519936,,0.641666666666667,0.166666666666667
P0CG13,KO_vs_WT,-1.69993916964228,0.776221587451594,-2.19001789839849,2,0.159930380460803,0.999774437519936,,0.5625,0.0625
P0CG29;P0CG30,KO_vs_WT,0.159071681923565,0.952429171342232,0.167016809973796,4,0.875460050140752,0.999774437519936,,0.5,0
P0CG38,KO_vs_WT,1.18185124358622,0.291159673456131,4.05911721756443,6,0.00665713979851756,0.999774437519936,,0.425,0.025
P0CJ78,KO_vs_WT,-0.116869398777829,0.282237274435674,-0.41408208398946,6,0.693209162022333,0.999774437519936,,0.333333333333333,0
P0CJ79,KO_vs_WT,-0.460410315747604,0.265169830993753,-1.7362846822437,4,0.157520674843287,0.999774437519936,,0.763888888888889,0.180555555555556
P0DI81;P0DI82,KO_vs_WT,-0.632385494931048,0.355844633157679,-1.77713933555612,6,0.12587408281033,0.999774437519936,,0.4,0
P0DJD0;P0DJD1,KO_vs_WT,-0.314331102590794,0.561203400811858,-0.560101920508805,6,0.595686847130833,0.999774437519936,,0,0
P0DMV8;P0DMV9,KO_vs_WT,0.15608254773984,0.12148363890013,1.28480303317348,6,0.246229786863103,0.999774437519936,,0.525,0.0147058823529412
P0DP91,KO_vs_WT,0.04673855067874,0.241547426379246,0.193496372034854,5,0.854185217717724,0.999774437519936,,0.125,0
P0DPB5,KO_vs_WT,-0.597155326175915,0.363644972784362,-1.64213826910244,6,0.151668793984078,0.999774437519936,,0.4375,0.104166666666667
P0DPB6,KO_vs_WT,-0.171216867554068,0.248098593580102,-0.690116235982564,6,0.515912850474268,0.999774437519936,,0.354166666666667,0
P0DTE7;P0DTE8;P0DUB6,KO_vs_WT,-0.169683384224931,0.180006049700619,-0.942653785842993,2,0.445363047058056,0.999774437519936,,0.625,0.125
P0DTL6,KO_vs_WT,0.0680111532176694,0.195338857618177,0.348170118567032,6,0.739602817189868,0.999774437519936,,0.55,0.0166666666666667
P10075,KO_vs_WT,0.194786953228298,0.460788322171823,0.422725455172591,6,0.687226527298095,0.999774437519936,,0.395833333333333,0.229166666666667
P10109,KO_vs_WT,-0.188704404033835,0.208002730652683,-0.90722080158134,6,0.399258740654212,0.999774437519936,,0.40625,0.03125
P10114,KO_vs_WT,-0.577220487632875,0.241501351229393,-2.39013357355751,6,0.0540164057679928,0.999774437519936,,0.666666666666667,0
P10144;P20718,KO_vs_WT,-0.565831903584408,0.254079765169413,-2.22698530600076,6,0.0675454956224844,0.999774437519936,,0.666666666666667,0
P10155,KO_vs_WT,0.178957322436548,0.136038047435486,1.31549464146357,6,0.236374457028203,0.999774437519936,,0.6475,0
P10253,KO_vs_WT,0.152551907520854,0.154991095212529,0.984262401086141,6,0.362996478324358,0.999774437519936,,0.604567307692308,0.00240384615384615
P10301,KO_vs_WT,0.498652547857796,0.372440854161095,1.33887714595915,6,0.229104016380505,0.999774437519936,,0.666666666666667,0.0555555555555556
P10321,KO_vs_WT,0.230727370013948,0.370287502593508,0.623103314040914,6,0.55614483590356,0.999774437519936,,0.333333333333333,0
P10398,KO_vs_WT,0.256185364585479,0.277665866790695,0.92263902490612,6,0.391786707927392,0.999774437519936,,0.484375,0.09375
P10451,KO_vs_WT,-0.213145435518028,0.311419562926595,-0.684431747045606,6,0.519250419832424,0.999774437519936,,0.654411764705882,0.0661764705882353
P10515,KO_vs_WT,-0.230363024795448,0.328044320971105,-0.70223140615118,6,0.508846765782784,0.999774437519936,,0.602272727272727,0.0113636363636364
P10599,KO_vs_WT,-0.350634297222249,0.461576020145637,-0.759645826296644,6,0.476242902433878,0.999774437519936,,0.62,0.055
P10606,KO_vs_WT,-0.321582529481443,0.461916367345879,-0.696192107955,6,0.512361100857156,0.999774437519936,,0.55,0.00833333333333333
